,date_clean,trail,target,PRCP,PRCP_3d,PRCP_5d,TMAX_5d
4870,2021-02-09,East Fork State Park,0,4.319999999999999,10.439999999999998,10.439999999999998,34.2
4882,2021-02-10,East Fork State Park,0,3.39,13.729999999999999,13.829999999999998,31.2
4894,2021-02-11,East Fork State Park,0,0.2,7.9099999999999975,14.03,28.8
4903,2021-02-12,East Fork State Park,0,0.21000000000000002,3.7999999999999985,14.139999999999999,29.6
4918,2021-02-13,East Fork State Park,1,0.0,0.40999999999999825,8.119999999999997,27.4
4930,2021-02-14,East Fork State Park,1,0.0,0.20999999999999824,3.7999999999999985,26.8
4940,2021-02-15,East Fork State Park,0,4.12,4.119999999999998,4.5299999999999985,26.4
4953,2021-02-16,East Fork State Park,0,0.63,4.749999999999998,4.959999999999998,25.2
4966,2021-02-17,East Fork State Park,0,0.32,5.0699999999999985,5.0699999999999985,23.4
4979,2021-02-18,East Fork State Park,0,1.79,2.7399999999999984,6.8599999999999985,23.8
4990,2021-02-19,East Fork State Park,0,0.0,2.1099999999999985,6.8599999999999985,23.8
5002,2021-02-20,East Fork State Park,1,0.0,1.7899999999999983,2.7399999999999984,26.2
5014,2021-02-21,East Fork State Park,1,0.0,0.0,2.1099999999999985,30.6
5023,2021-02-22,East Fork State Park,0,0.04,0.039999999999998224,1.8299999999999983,35.2
5038,2021-02-23,East Fork State Park,0,0.0,0.039999999999998224,0.039999999999998224,40.4
5050,2021-02-24,East Fork State Park,0,0.03,0.06999999999999823,0.06999999999999823,47.8
5062,2021-02-25,East Fork State Park,0,0.0,0.029999999999998223,0.06999999999999823,50.6
5074,2021-02-26,East Fork State Park,0,0.03,0.05999999999999822,0.09999999999999823,51.4
5087,2021-02-27,East Fork State Park,0,0.03,0.05999999999999822,0.08999999999999822,54.0
5099,2021-02-28,East Fork State Park,0,2.08,2.1399999999999983,2.169999999999998,55.4
5110,2021-03-01,East Fork State Park,0,0.0,2.1099999999999985,2.1399999999999983,53.0
5122,2021-03-02,East Fork State Park,0,0.0,2.0799999999999983,2.1399999999999983,52.8
5134,2021-03-03,East Fork State Park,0,0.0,0.0,2.109999999999998,56.0
5146,2021-03-04,East Fork State Park,0,0.0,0.0,2.0799999999999983,54.6
5158,2021-03-05,East Fork State Park,0,0.0,0.0,0.0,52.0
5171,2021-03-06,East Fork State Park,0,0.0,0.0,0.0,51.0
5183,2021-03-07,East Fork State Park,0,0.0,0.0,0.0,52.0
5194,2021-03-08,East Fork State Park,1,0.0,0.0,0.0,52.6
5207,2021-03-09,East Fork State Park,1,0.0,0.0,0.0,55.6
5218,2021-03-10,East Fork State Park,1,0.0,0.0,0.0,60.2
5230,2021-03-11,East Fork State Park,0,0.57,0.5699999999999982,0.5699999999999982,64.0
5242,2021-03-12,East Fork State Park,0,0.14,0.7099999999999982,0.7099999999999982,66.0
5254,2021-03-13,East Fork State Park,0,0.0,0.7099999999999982,0.7099999999999982,63.4
5267,2021-03-14,East Fork State Park,0,0.0,0.13999999999999824,0.7099999999999982,61.0
5279,2021-03-15,East Fork State Park,0,0.29,0.2899999999999982,0.9999999999999982,55.4
5291,2021-03-16,East Fork State Park,0,0.0,0.2899999999999982,0.4299999999999982,53.6
5302,2021-03-17,East Fork State Park,0,0.12,0.4099999999999982,0.4099999999999982,53.8
5315,2021-03-18,East Fork State Park,0,0.4,0.5199999999999982,0.8099999999999983,54.6
5326,2021-03-19,East Fork State Park,0,0.0,0.5199999999999982,0.8099999999999983,53.6
5338,2021-03-20,East Fork State Park,0,0.0,0.39999999999999825,0.5199999999999982,57.2
5350,2021-03-21,East Fork State Park,0,0.0,0.0,0.5199999999999982,59.0
5359,2021-03-22,East Fork State Park,1,0.0,0.0,0.39999999999999825,60.6
5374,2021-03-23,East Fork State Park,1,0.0,0.0,0.0,63.6
5386,2021-03-24,East Fork State Park,1,0.02,0.019999999999998224,0.019999999999998224,68.4
5396,2021-03-25,East Fork State Park,0,0.47,0.4899999999999982,0.4899999999999982,69.2
5409,2021-03-26,East Fork State Park,0,0.0,0.4899999999999982,0.4899999999999982,68.6
5422,2021-03-27,East Fork State Park,0,0.0,0.4699999999999982,0.4899999999999982,69.2
5435,2021-03-28,East Fork State Park,0,0.88,0.8799999999999982,1.3699999999999983,67.2
5446,2021-03-29,East Fork State Park,1,0.0,0.8799999999999982,1.3499999999999983,64.2
5458,2021-03-30,East Fork State Park,1,0.1,0.9799999999999982,0.9799999999999982,66.0
5470,2021-03-31,East Fork State Park,0,0.24,0.3399999999999982,1.2199999999999982,64.8
5479,2021-04-01,East Fork State Park,0,0.01,0.3499999999999982,1.2299999999999982,57.8
5494,2021-04-02,East Fork State Park,1,0.0,0.24999999999999822,0.3499999999999982,55.2
5506,2021-04-03,East Fork State Park,1,0.0,0.009999999999998224,0.3499999999999982,56.0
5518,2021-04-04,East Fork State Park,1,0.0,0.0,0.24999999999999822,56.0
5530,2021-04-05,East Fork State Park,1,0.0,0.0,0.009999999999998224,59.8
5543,2021-04-06,East Fork State Park,1,0.0,0.0,0.0,67.6
5555,2021-04-07,East Fork State Park,1,0.0,0.0,0.0,74.2
5566,2021-04-08,East Fork State Park,0,0.02,0.019999999999998224,0.019999999999998224,75.4
5578,2021-04-09,East Fork State Park,1,0.0,0.019999999999998224,0.019999999999998224,76.6
5590,2021-04-10,East Fork State Park,0,0.51,0.5299999999999983,0.5299999999999983,75.0
5602,2021-04-11,East Fork State Park,0,0.05,0.5599999999999983,0.5799999999999983,70.8
5614,2021-04-12,East Fork State Park,0,0.0,0.5599999999999983,0.5799999999999983,68.0
5627,2021-04-13,East Fork State Park,1,0.0,0.049999999999998226,0.5599999999999983,67.6
5639,2021-04-14,East Fork State Park,1,0.0,0.0,0.5599999999999983,64.0
5650,2021-04-15,East Fork State Park,1,0.0,0.0,0.049999999999998226,61.4
5663,2021-04-16,East Fork State Park,1,0.0,0.0,0.0,62.4
5674,2021-04-17,East Fork State Park,1,0.01,0.009999999999998224,0.009999999999998224,60.2
5686,2021-04-18,East Fork State Park,1,0.0,0.009999999999998224,0.009999999999998224,59.6
5698,2021-04-19,East Fork State Park,1,0.0,0.009999999999998224,0.009999999999998224,60.6
5707,2021-04-20,East Fork State Park,0,0.76,0.7599999999999982,0.7699999999999982,63.2
5722,2021-04-21,East Fork State Park,0,2.63,3.389999999999998,3.399999999999998,60.0
5734,2021-04-22,East Fork State Park,0,0.0,3.389999999999998,3.3899999999999983,59.6
5746,2021-04-23,East Fork State Park,0,0.0,2.629999999999998,3.3899999999999983,58.6
5758,2021-04-24,East Fork State Park,0,0.23,0.22999999999999823,3.6199999999999983,55.8
5768,2021-04-25,East Fork State Park,1,0.0,0.22999999999999823,2.859999999999998,55.0
5782,2021-04-26,East Fork State Park,1,0.0,0.22999999999999823,0.22999999999999823,60.6
5794,2021-04-27,East Fork State Park,1,0.0,0.0,0.22999999999999823,66.0
5806,2021-04-28,East Fork State Park,0,0.18,0.17999999999999822,0.40999999999999825,70.4
5818,2021-04-29,East Fork State Park,0,1.34,1.5199999999999982,1.5199999999999982,73.8
5831,2021-04-30,East Fork State Park,0,0.0,1.5199999999999982,1.5199999999999982,75.2
5843,2021-05-01,East Fork State Park,1,0.0,1.3399999999999983,1.5199999999999982,74.8
5854,2021-05-02,East Fork State Park,1,0.02,0.019999999999998224,1.5399999999999983,74.0
5866,2021-05-03,East Fork State Park,0,0.28,0.29999999999999827,1.6399999999999983,72.8
5879,2021-05-04,East Fork State Park,0,1.07,1.3699999999999983,1.3699999999999983,73.4
5886,2021-05-05,East Fork State Park,0,0.07,1.4199999999999984,1.4399999999999984,71.8
5902,2021-05-06,East Fork State Park,0,0.17,1.3099999999999983,1.6099999999999983,70.4
5913,2021-05-07,East Fork State Park,0,0.26,0.4999999999999982,1.8499999999999983,67.6
5926,2021-05-08,East Fork State Park,0,0.01,0.4399999999999982,1.5799999999999983,64.6
5936,2021-05-09,East Fork State Park,0,0.65,0.9199999999999983,1.1599999999999984,63.2
5950,2021-05-10,East Fork State Park,0,0.0,0.6599999999999983,1.089999999999998,63.2
5962,2021-05-11,East Fork State Park,0,0.0,0.6499999999999982,0.9199999999999983,62.6
5974,2021-05-12,East Fork State Park,1,0.0,0.0,0.6599999999999983,62.8
5986,2021-05-13,East Fork State Park,1,0.0,0.0,0.6499999999999982,64.2
5999,2021-05-14,East Fork State Park,1,0.0,0.0,0.0,65.4
6011,2021-05-15,East Fork State Park,1,0.0,0.0,0.0,67.2
6022,2021-05-16,East Fork State Park,1,0.0,0.0,0.0,69.0
6034,2021-05-17,East Fork State Park,0,1.53,1.5299999999999983,1.5299999999999983,69.6
6046,2021-05-18,East Fork State Park,0,0.0,1.5299999999999983,1.5299999999999983,72.0
6058,2021-05-19,East Fork State Park,1,0.0,1.5299999999999983,1.5299999999999983,73.8
6070,2021-05-20,East Fork State Park,1,0.0,0.0,1.5299999999999983,76.4
6083,2021-05-21,East Fork State Park,1,0.0,0.0,1.5299999999999983,79.2
6095,2021-05-22,East Fork State Park,1,0.0,0.0,0.0,82.8
6106,2021-05-23,East Fork State Park,1,0.0,0.0,0.0,84.2
6119,2021-05-24,East Fork State Park,1,0.0,0.0,0.0,85.6
6130,2021-05-25,East Fork State Park,1,0.0,0.0,0.0,86.2
6142,2021-05-26,East Fork State Park,1,0.42,0.4199999999999982,0.4199999999999982,85.4
6154,2021-05-27,East Fork State Park,1,0.0,0.4199999999999982,0.4199999999999982,84.6
6166,2021-05-28,East Fork State Park,0,0.31,0.7299999999999982,0.7299999999999982,82.0
6179,2021-05-29,East Fork State Park,0,0.0,0.3099999999999982,0.7299999999999982,75.6
6191,2021-05-30,East Fork State Park,1,0.0,0.3099999999999982,0.7299999999999982,70.6
6203,2021-05-31,East Fork State Park,1,0.0,0.0,0.3099999999999982,69.4
6214,2021-06-01,East Fork State Park,1,0.03,0.029999999999998223,0.3399999999999982,68.2
6227,2021-06-02,East Fork State Park,0,0.56,0.5899999999999983,0.5899999999999983,67.0
6238,2021-06-03,East Fork State Park,0,0.32,0.9099999999999984,0.9099999999999984,70.2
6250,2021-06-04,East Fork State Park,0,0.0,0.8799999999999983,0.9099999999999984,74.8
6262,2021-06-05,East Fork State Park,1,0.0,0.31999999999999823,0.9099999999999984,77.0
6271,2021-06-06,East Fork State Park,1,0.03,0.029999999999998223,0.9099999999999983,78.6
6286,2021-06-07,East Fork State Park,0,1.05,1.0799999999999983,1.3999999999999981,81.6
6298,2021-06-08,East Fork State Park,0,0.02,1.0999999999999983,1.0999999999999983,83.2
6308,2021-06-09,East Fork State Park,0,0.38,1.4499999999999984,1.4799999999999982,81.4
6321,2021-06-10,East Fork State Park,0,0.02,0.41999999999999826,1.4999999999999982,81.0
6334,2021-06-11,East Fork State Park,0,0.29,0.6899999999999982,1.7599999999999982,81.6
6346,2021-06-12,East Fork State Park,0,0.0,0.3099999999999982,0.7099999999999982,83.6
6354,2021-06-13,East Fork State Park,0,0.0,0.2899999999999982,0.6899999999999982,85.6
6366,2021-06-14,East Fork State Park,1,0.0,0.0,0.3099999999999982,88.2
6382,2021-06-15,East Fork State Park,1,0.0,0.0,0.2899999999999982,88.0
6392,2021-06-16,East Fork State Park,1,0.0,0.0,0.0,86.8
6406,2021-06-17,East Fork State Park,1,0.0,0.0,0.0,85.2
6418,2021-06-18,East Fork State Park,0,0.99,0.9899999999999982,0.9899999999999982,84.8
6430,2021-06-19,East Fork State Park,0,2.73,3.719999999999998,3.719999999999998,83.2
6442,2021-06-20,East Fork State Park,0,0.0,3.7199999999999984,3.7199999999999984,84.2
6455,2021-06-21,East Fork State Park,0,0.02,2.7499999999999987,3.7399999999999984,84.8
6467,2021-06-22,East Fork State Park,1,0.0,0.019999999999998224,3.7399999999999984,82.2
6478,2021-06-23,East Fork State Park,1,0.0,0.019999999999998224,2.7499999999999982,79.8
6490,2021-06-24,East Fork State Park,1,0.0,0.0,0.019999999999998668,80.0
6502,2021-06-25,East Fork State Park,1,0.01,0.009999999999998224,0.029999999999998667,79.2
6513,2021-06-26,East Fork State Park,1,0.0,0.009999999999998224,0.009999999999998668,79.8
6526,2021-06-27,East Fork State Park,1,0.0,0.009999999999998224,0.009999999999998668,83.4
6538,2021-06-28,East Fork State Park,1,0.0,0.0,0.009999999999998668,86.6
6548,2021-06-29,East Fork State Park,0,0.59,0.5899999999999982,0.5999999999999986,89.0
6552,2021-06-30,East Fork State Park,0,1.59,2.1799999999999984,2.179999999999999,89.2
6570,2021-07-01,East Fork State Park,0,0.52,2.6999999999999984,2.6999999999999984,87.8
6586,2021-07-02,East Fork State Park,0,0.0,2.1099999999999985,2.6999999999999984,85.2
6598,2021-07-03,East Fork State Park,1,0.0,0.519999999999998,2.6999999999999984,82.8
6610,2021-07-04,East Fork State Park,1,0.0,0.0,2.1099999999999985,81.4
6622,2021-07-05,East Fork State Park,1,0.0,0.0,0.5199999999999985,82.6
6634,2021-07-06,East Fork State Park,1,0.0,0.0,0.0,84.8
6647,2021-07-07,East Fork State Park,1,0.0,0.0,0.0,87.4
6659,2021-07-08,East Fork State Park,1,0.0,0.0,0.0,88.0
6670,2021-07-09,East Fork State Park,1,0.0,0.0,0.0,85.6
6683,2021-07-10,East Fork State Park,0,0.62,0.619999999999998,0.6199999999999984,83.6
6694,2021-07-11,East Fork State Park,0,0.53,1.1499999999999981,1.1499999999999986,81.8
6706,2021-07-12,East Fork State Park,0,0.21,1.359999999999998,1.3599999999999985,80.8
6718,2021-07-13,East Fork State Park,0,0.24,0.979999999999998,1.5999999999999985,80.8
6727,2021-07-14,East Fork State Park,1,0.0,0.44999999999999796,1.5999999999999985,82.6
6742,2021-07-15,East Fork State Park,1,0.0,0.239999999999998,0.9799999999999984,84.2
6754,2021-07-16,East Fork State Park,0,1.86,1.859999999999998,2.3099999999999987,85.2
6764,2021-07-17,East Fork State Park,0,0.51,2.3699999999999983,2.6099999999999985,85.0
6777,2021-07-18,East Fork State Park,0,0.0,2.3699999999999983,2.3699999999999983,85.0
6790,2021-07-19,East Fork State Park,1,0.0,0.509999999999998,2.3699999999999983,85.0
6803,2021-07-20,East Fork State Park,1,0.0,0.0,2.3699999999999983,84.4
6814,2021-07-21,East Fork State Park,1,0.0,0.0,0.5099999999999985,83.6
6826,2021-07-22,East Fork State Park,1,0.0,0.0,0.0,83.6
6838,2021-07-23,East Fork State Park,1,0.0,0.0,0.0,83.8
6850,2021-07-24,East Fork State Park,1,0.0,0.0,0.0,84.0
6863,2021-07-25,East Fork State Park,1,0.08,0.079999999999998,0.07999999999999845,84.8
6875,2021-07-26,East Fork State Park,1,0.0,0.079999999999998,0.07999999999999845,86.6
6887,2021-07-27,East Fork State Park,1,0.0,0.079999999999998,0.07999999999999845,87.8
6898,2021-07-28,East Fork State Park,1,0.0,0.0,0.07999999999999845,88.6
6911,2021-07-29,East Fork State Park,1,0.0,0.0,0.07999999999999845,89.2
6922,2021-07-30,East Fork State Park,1,0.0,0.0,0.0,88.4
6934,2021-07-31,East Fork State Park,1,0.0,0.0,0.0,85.8
6946,2021-08-01,East Fork State Park,1,0.14,0.13999999999999801,0.13999999999999846,84.2
6959,2021-08-02,East Fork State Park,1,0.0,0.13999999999999801,0.13999999999999846,82.8
6970,2021-08-03,East Fork State Park,1,0.0,0.13999999999999801,0.13999999999999846,81.6
6983,2021-08-04,East Fork State Park,1,0.0,0.0,0.13999999999999846,81.4
6995,2021-08-05,East Fork State Park,1,0.0,0.0,0.13999999999999846,83.0
7006,2021-08-06,East Fork State Park,1,0.0,0.0,0.0,84.0
7019,2021-08-07,East Fork State Park,1,0.0,0.0,0.0,85.2
7030,2021-08-08,East Fork State Park,1,0.0,0.0,0.0,86.6
7042,2021-08-09,East Fork State Park,1,0.05,0.049999999999998004,0.04999999999999845,86.0
7054,2021-08-10,East Fork State Park,1,0.36,0.409999999999998,0.4099999999999984,86.2
7066,2021-08-11,East Fork State Park,1,0.0,0.409999999999998,0.4099999999999984,87.4
7079,2021-08-12,East Fork State Park,1,0.0,0.359999999999998,0.4099999999999984,88.6
7091,2021-08-13,East Fork State Park,0,0.0,0.0,0.4099999999999984,88.8
7103,2021-08-14,East Fork State Park,1,0.0,0.0,0.35999999999999843,89.6
7114,2021-08-15,East Fork State Park,0,0.7,0.699999999999998,0.6999999999999984,87.8
7127,2021-08-16,East Fork State Park,0,1.79,2.489999999999998,2.4899999999999984,85.6
7138,2021-08-17,East Fork State Park,0,0.0,2.489999999999998,2.4899999999999984,84.2
7150,2021-08-18,East Fork State Park,1,0.0,1.789999999999998,2.4899999999999984,83.8
7162,2021-08-19,East Fork State Park,0,0.15,0.149999999999998,2.6399999999999983,84.2
7171,2021-08-20,East Fork State Park,1,0.0,0.149999999999998,1.9399999999999984,86.4
7186,2021-08-21,East Fork State Park,1,0.0,0.149999999999998,0.14999999999999844,87.8
7198,2021-08-22,East Fork State Park,1,0.0,0.0,0.14999999999999844,88.8
7208,2021-08-23,East Fork State Park,1,0.0,0.0,0.14999999999999844,89.4
7221,2021-08-24,East Fork State Park,1,0.0,0.0,0.0,90.6
7234,2021-08-25,East Fork State Park,0,1.04,1.039999999999998,1.0399999999999985,89.8
7247,2021-08-26,East Fork State Park,1,0.0,1.039999999999998,1.0399999999999985,90.6
7258,2021-08-27,East Fork State Park,1,0.36,1.3999999999999981,1.3999999999999986,90.8
7270,2021-08-28,East Fork State Park,1,0.0,0.359999999999998,1.3999999999999986,90.8
7282,2021-08-29,East Fork State Park,1,0.0,0.359999999999998,1.3999999999999986,90.4
7291,2021-08-30,East Fork State Park,0,0.25,0.249999999999998,0.6099999999999984,88.8
7306,2021-08-31,East Fork State Park,0,0.22,0.469999999999998,0.8299999999999984,85.8
7318,2021-09-01,East Fork State Park,0,0.12,0.589999999999998,0.5899999999999984,83.6
7330,2021-09-02,East Fork State Park,1,0.0,0.33999999999999797,0.5899999999999984,81.2
7342,2021-09-03,East Fork State Park,1,0.0,0.119999999999998,0.5899999999999984,78.8
7352,2021-09-04,East Fork State Park,1,0.06,0.059999999999998,0.39999999999999847,79.6
7366,2021-09-05,East Fork State Park,0,0.63,0.689999999999998,0.8099999999999985,80.2
7378,2021-09-06,East Fork State Park,1,0.0,0.6899999999999981,0.6899999999999985,80.6
7390,2021-09-07,East Fork State Park,1,0.0,0.6299999999999981,0.6899999999999985,81.2
7402,2021-09-08,East Fork State Park,1,0.08,0.079999999999998,0.7699999999999985,81.8
7415,2021-09-09,East Fork State Park,1,0.0,0.079999999999998,0.7099999999999984,81.0
7427,2021-09-10,East Fork State Park,1,0.0,0.079999999999998,0.07999999999999856,80.8
7438,2021-09-11,East Fork State Park,1,0.0,0.0,0.07999999999999856,80.2
7450,2021-09-12,East Fork State Park,1,0.0,0.0,0.07999999999999856,80.6
7463,2021-09-13,East Fork State Park,1,0.0,0.0,0.0,81.2
7470,2021-09-14,East Fork State Park,1,0.0,0.0,0.0,83.2
7486,2021-09-15,East Fork State Park,0,0.04,0.039999999999998,0.03999999999999856,83.2
7497,2021-09-16,East Fork State Park,0,0.0,0.039999999999998,0.03999999999999856,83.4
7510,2021-09-17,East Fork State Park,0,0.01,0.049999999999998004,0.04999999999999856,83.8
7522,2021-09-18,East Fork State Park,1,0.0,0.009999999999998002,0.04999999999999856,84.6
7534,2021-09-19,East Fork State Park,1,0.09,0.099999999999998,0.13999999999999857,84.4
7547,2021-09-20,East Fork State Park,0,0.83,0.9199999999999979,0.9299999999999985,83.4
7559,2021-09-21,East Fork State Park,0,0.04,0.959999999999998,0.9699999999999985,82.2
7570,2021-09-22,East Fork State Park,0,0.79,1.659999999999998,1.7499999999999987,79.0
7583,2021-09-23,East Fork State Park,0,0.03,0.8599999999999981,1.7799999999999985,74.8
7594,2021-09-24,East Fork State Park,1,0.0,0.8199999999999981,1.6899999999999984,72.4
7606,2021-09-25,East Fork State Park,1,0.0,0.029999999999998,0.8599999999999987,71.8
7618,2021-09-26,East Fork State Park,1,0.0,0.0,0.8199999999999986,71.8
7627,2021-09-27,East Fork State Park,1,0.0,0.0,0.029999999999998556,74.2
7642,2021-09-28,East Fork State Park,1,0.0,0.0,0.0,77.4
7654,2021-09-29,East Fork State Park,1,0.0,0.0,0.0,79.2
7664,2021-09-30,East Fork State Park,1,0.0,0.0,0.0,80.8
7677,2021-10-01,East Fork State Park,1,0.0,0.0,0.0,81.6
7690,2021-10-02,East Fork State Park,1,0.04,0.039999999999998,0.03999999999999856,81.0
7703,2021-10-03,East Fork State Park,0,0.55,0.5899999999999981,0.5899999999999986,78.6
7714,2021-10-04,East Fork State Park,0,0.0,0.5899999999999981,0.5899999999999986,77.2
7726,2021-10-05,East Fork State Park,1,0.0,0.549999999999998,0.5899999999999986,77.4
7738,2021-10-06,East Fork State Park,0,0.54,0.539999999999998,1.1299999999999986,77.0
7747,2021-10-07,East Fork State Park,0,0.94,1.479999999999998,2.0299999999999985,76.6
7762,2021-10-08,East Fork State Park,1,0.0,1.479999999999998,1.4799999999999986,77.8
